0.00120904, 0.04573188, 0.02521009, 0.01989587, 0.00339471, 0.00524225, 0.00361674, 0.0051333, 0.00131999, 0.02821345
0.00099227, 0.04565793, 0.02727782, 0.0199494, 0.0034477, 0.00526908, 0.00359084, 0.00519439, 0.00126991, 0.02517667
0.00120963, 0.0460127, 0.02694024, 0.01992388, 0.00338578, 0.00530989, 0.00361051, 0.00511808, 0.00126236, 0.02508277
0.00101413, 0.047043, 0.02571975, 0.01987275, 0.00344996, 0.00524067, 0.00360076, 0.00519794, 0.00122826, 0.02839729
0.00109566, 0.04664407, 0.02460921, 0.01994538, 0.00342731, 0.0052297, 0.00358559, 0.00516944, 0.00124898, 0.02525677
0.00117, 0.04563005, 0.02496593, 0.01993327, 0.00340358, 0.00522782, 0.00361119, 0.00514342, 0.00127981, 0.02751101
0.00119295, 0.04564617, 0.02717513, 0.01994839, 0.00339858, 0.00527726, 0.00361541, 0.00513759, 0.00126477, 0.02646601
0.00099662, 0.04678124, 0.02581872, 0.02046696, 0.00355252, 0.00522606, 0.00362375, 0.00531557, 0.00127586, 0.02641914
0.00116158, 0.05541676, 0.02313989, 0.02092311, 0.0035109, 0.00522131, 0.00359038, 0.00529271, 0.00115606, 0.02434857
0.00099775, 0.05360672, 0.02743498, 0.01970931, 0.00347709, 0.00523121, 0.00363257, 0.00524447, 0.001198, 0.02859679
