2.13127155, 1.31802046, 0.89635938, 2.47614054, -5.66390435, -1.73407453, -1.7058108, -4.68476598, -4.92597084, -5.96016322, -9.83853873, -11.42828045, -4.21042436, -3.08402065
5.05784343, 2.29642938, 1.25474347, 5.2334248, -5.59528063, -5.10938031, -2.26823565, -4.62665006, -4.91706444, -4.828371, -6.2920214, -9.88485281, -5.95045304, -4.66947812
5.06999618, 2.30969202, 0.53715887, 4.6919315, -7.59155172, -3.46370581, -3.48628063, -4.1629182, -4.80673217, -5.26250834, -7.15255114, -7.27000761, -5.35865594, -3.35118184
1.87399868, 2.20421135, 1.18739068, 2.9958272, -5.98562504, -3.423079, -1.79241591, -4.65058191, -4.88276831, -5.16394414, -6.49515489, -8.12104388, -6.13892547, -3.1740567
4.60512428, 2.15591283, 0.6210633, 5.03088626, -5.77976554, -2.72980946, -1.48027341, -4.65456449, -4.904797, -5.46725864, -9.88816235, -8.98940618, -6.23238125, -3.00727651
2.31683018, 0.86572162, 1.21885861, 4.01716097, -4.45200602, -3.51772385, -2.26131324, -2.73157732, -5.44513558, -7.00118923, -9.95539002, -12.29998096, -8.84625342, -1.75437775
5.03164688, 2.04848094, 1.01046074, 2.88313032, -5.63482545, -1.73853992, -4.40023241, -4.65208936, -4.9187974, -5.82045476, -6.34683275, -11.7242933, -5.61496086, -2.88186972
4.60394932, 2.31620673, 0.55083009, 2.6142724, -7.74557589, -3.10539736, -4.41924664, -4.59730984, -4.77831275, -5.30007741, -7.25055115, -12.2993913, -3.43812085, -2.97049201
2.65258984, 2.12008657, 1.0732467, 4.25513, -8.99835212, -3.17225622, -4.37024472, -4.65372853, -4.87532592, -7.36976744, -6.1708184, -5.80744096, -5.54531785, -3.98661534
4.29743747, 2.29681296, 1.13698677, 2.6107559, -6.80156782, -3.88801003, -1.706873, -4.78728896, -4.81964113, -4.88350921, -6.75476091, -10.71097052, -8.5962487, -3.27833525
